stageid,site,treatment,burn,plotnum,treeid,clumpid,spp,dbh,ht,cbh,notes
1,hare,m,nb,9,3808,,to,39.8,,8.6,extensive damage
1,hare,m,nb,9,3809,,to,12.0,,4.3,
1,hare,m,nb,9,3810,,to,17.2,,2.4,
1,hare,m,nb,9,3811,4,to,31.0,,7.7,
1,hare,m,nb,9,3812,4,to,24.3,,4.8,
1,hare,m,nb,9,3814,,df,11.5,,10.5,
1,hare,m,nb,9,3815,,df,10.4,,11.2,
1,hare,m,nb,9,3816,5,rw,71.6,,18.9,
1,hare,m,nb,9,3817,5,rw,15.9,,4.8,skid edge
1,hare,m,nb,9,3818,,rw,26.4,,3.4,skid edge
1,hare,m,nb,9,3819,6,rw,10.9,,4.0,
1,hare,m,nb,9,3821,6,rw,25.4,,11.5,
1,hare,m,nb,9,3822,6,rw,19.4,,5.0,
1,hare,m,nb,9,3820,7,rw,24.1,,8.0,
1,hare,m,nb,9,3825,8,to,12.3,,3.6,
1,hare,m,nb,9,3826,,rw,36.9,,12.4,
1,hare,m,nb,9,3827,9,rw,15.6,,6.1,
1,hare,m,nb,9,3828,9,rw,65.2,,27.3,
1,hare,m,nb,9,3829,,rw,19.5,,5.4,
1,hare,m,nb,9,3830,10,rw,10.5,,5.0,
1,hare,m,nb,9,3831,10,rw,34.1,,6.5,
1,hare,m,nb,9,3832,,rw,36.3,,14.5,
1,hare,m,nb,9,3833,,rw,12.2,,5.6,"out of order, back at east"
1,hare,m,nb,9,3834,,rw,33.1,,8.4,
1,hare,m,nb,9,3835,,rw,12.9,,7.1,
1,hare,m,nb,9,3836,,to,16.2,,4.3,
1,hare,m,nb,9,3837,11,to,18.8,,3.7,
1,hare,m,nb,9,3838,11,to,12.0,,4.5,
1,hare,m,nb,9,3839,11,to,20.7,,4.8,
1,hare,m,nb,9,3840,11,to,17.2,,3.5,
1,hare,m,nb,9,3841,,rw,57.5,,17.5,
1,hare,m,nb,9,3842,,rw,15.0,,4.9,
1,hare,m,nb,9,3843,,rw,39.1,,16.0,
1,hare,m,nb,9,3844,,to,17.3,,4.0,
1,hare,np,b,1,519,,gf,12.9,,6.8,
1,hare,np,b,1,520,,gf,13.6,16.2,7.2,
1,hare,np,b,1,521,1,rw,40.2,,7.8,
1,hare,np,b,1,524,1,rw,24.6,,4.2,
1,hare,np,b,1,525,,gf,10.2,14.3,9.5,
1,hare,np,b,1,526,,gf,10.6,12.6,3.5,
1,hare,np,b,1,527,,gf,10.4,15.3,7.5,
1,hare,np,b,1,528,2,rw,65.3,,5.7,bole semi-circle
1,hare,np,b,1,529,2,rw,23.3,,11.4,
1,hare,np,b,1,530,2,rw,14.9,,6.5,
1,hare,np,b,1,531,2,rw,31.2,,8.5,
1,hare,np,b,1,533,2,rw,36.2,29.8,11.0,
1,hare,np,b,1,532,,rw,93.2,,24.4,
1,hare,np,b,1,548,3,rw,38.5,,12.0,
1,hare,np,b,1,549,3,rw,16.2,,6.7,
1,hare,np,b,1,534,,gf,10.6,15.6,11.9,
1,hare,np,b,1,535,,rw,14.2,14.6,10.4,
1,hare,np,b,1,536,,gf,14.4,,10.8,
1,hare,np,b,1,537,,gf,11.5,,8.9,
1,hare,np,b,1,538,4,rw,12.7,,10.6,
1,hare,np,b,1,539,,gf,13.3,,6.8,
1,hare,np,b,1,540,,gf,10.8,,10.5,
1,hare,np,b,1,541,,gf,18.2,,13.2,
1,hare,np,b,1,542,,gf,14.6,,9.7,
1,hare,np,b,1,543,,gf,16.1,,12.6,
1,hare,np,b,1,544,,to,11.4,10.4,6.0,
1,hare,np,b,1,545,,gf,14.8,19.0,10.0,
1,hare,np,b,1,546,,gf,13.3,,5.8,
1,hare,np,b,1,547,,gf,11.7,,7.2,
1,hare,np,b,3,550,,rw,26.4,16.9,9.3,"clump out 14, 25, 4, 3, 3, 12, 5"
1,hare,np,b,3,551,1,rw,107.4,,18.1,
1,hare,np,b,3,554,1,rw,19.2,,2.9,
1,hare,np,b,3,552,2,rw,26.9,16.1,6.1,
1,hare,np,b,3,553,2,rw,12.6,,1.5,
1,hare,np,b,3,556,,gf,22.9,21.1,8.8,
1,hare,np,b,3,557,,gf,31.2,28.2,8.3,
1,hare,np,b,3,558,3,rw,49.3,,10.3,
1,hare,np,b,3,559,3,rw,15.7,8.2,5.0,
1,hare,np,b,3,560,,rw,20.7,13.9,9.4,
1,hare,np,b,3,561,,gf,22.9,25.2,9.9,
1,hare,np,b,3,562,,gf,19.0,18.2,12.2,
1,hare,np,b,3,563,,gf,11.9,,11.7,
1,hare,np,b,3,564,,gf,14.6,24.9,15.3,
1,hare,np,b,3,565,,gf,23.4,24.7,9.6,
1,hare,np,b,3,566,,gf,16.5,17.2,12.0,
1,hare,np,b,3,567,,gf,12.2,18.4,9.4,
1,hare,np,b,3,568,,gf,15.4,19.1,11.3,
1,hare,np,b,3,555,,rw,13.7,8.0,0.0,
1,hare,np,b,4,569,1,rw,10.6,,4.9,
1,hare,np,b,4,594,1,rw,10.3,,7.9,
1,hare,np,b,4,570,,gf,13.5,,5.9,
1,hare,np,b,4,571,,df,10.3,,9.0,
1,hare,np,b,4,572,,df,24.2,,5.5,
1,hare,np,b,4,573,2,rw,82.9,,26.5,
1,hare,np,b,4,574,2,rw,25.3,,14.8,
1,hare,np,b,4,575,2,rw,46.2,,15.0,
1,hare,np,b,4,576,2,rw,14.0,,6.8,
1,hare,np,b,4,577,,gf,16.9,,13.2,
1,hare,np,b,4,578,,df,19.5,,10.3,
1,hare,np,b,4,579,,gf,15.4,,11.6,
1,hare,np,b,4,580,,gf,15.8,,9.2,
1,hare,np,b,4,581,,gf,15.2,,9.6,
1,hare,np,b,4,582,,gf,11.0,,10.7,
1,hare,np,b,4,583,,gf,16.9,,11.7,
1,hare,np,b,4,584,,gf,14.2,,12.5,
1,hare,np,b,4,585,,df,11.9,,9.3,
1,hare,np,b,4,586,,gf,13.6,,9.8,
1,hare,np,b,4,587,,gf,15.7,,10.8,
1,hare,np,b,4,588,,to,11.9,,5.7,
1,hare,np,b,4,589,,df,10.9,,14.0,
1,hare,np,b,4,590,,gf,13.1,,13.1,
1,hare,np,b,4,591,,rw,20.5,,12.2,
1,hare,np,b,4,592,,rw,22.3,,7.4,
1,hare,np,b,4,593,,rw,82.5,,19.7,
1,hare,np,b,4,9701,,gf,11.3,,8.9,
1,hare,np,b,4,9702,,gf,12.0,,11.8,
1,hare,np,b,4,9703,3,to,25.5,,6.2,
1,hare,np,b,4,9704,,rw,10.1,,6.1,
1,hare,np,b,4,9722,,rw,20.4,,6.1,
1,hare,np,b,4,9705,,df,48.7,,25.4,
1,hare,np,b,4,9706,,rw,11.0,,8.7,
1,hare,np,b,4,9707,,df,20.0,,11.4,
1,hare,np,b,4,9708,,gf,10.3,,9.5,
1,hare,np,b,4,9709,,rw,20.0,,8.6,
1,hare,np,b,4,9710,,df,17.4,,7.1,
1,hare,np,b,4,9711,,gf,10.5,,7.8,
1,hare,np,b,4,9712,,gf,11.2,,9.0,
1,hare,np,b,4,9713,,gf,12.3,,6.2,
1,hare,np,b,4,9714,,to,11.4,,8.0,
1,hare,np,b,4,9715,,gf,11.0,,7.0,
1,hare,np,b,4,9716,,rw,102.0,,20.0,
1,hare,np,b,4,9717,4,rw,15.5,,5.8,
1,hare,np,b,4,9718,4,rw,40.0,,7.5,
1,hare,np,b,4,9719,,gf,14.3,,8.2,
1,hare,np,b,4,9720,,df,15.8,,8.5,
1,hare,np,b,4,9721,5,to,11.4,,4.3,
1,hare,np,b,8,723,,gf,15.3,21.2,14.5,
1,hare,np,b,8,724,,gf,26.2,22.5,12.8,
1,hare,np,b,8,725,,gf,17.5,18.4,13.8,
1,hare,np,b,8,727,,df,11.6,16.1,12.3,
1,hare,np,b,8,728,,gf,18.4,16.0,11.3,
1,hare,np,b,8,729,,gf,25.0,29.8,15.2,
1,hare,np,b,8,730,,df,17.1,21.1,12.8,
1,hare,np,b,8,731,,gf,23.5,27.0,9.3,
1,hare,np,b,8,732,1,rw,103.7,53.4,28.5,
1,hare,np,b,8,733,,gf,16.0,23.3,12.8,
1,hare,np,b,8,734,,gf,15.6,20.5,7.3,
1,hare,np,b,8,735,,gf,11.2,15.0,8.4,
1,hare,np,b,8,736,,gf,19.7,21.9,8.5,
1,hare,np,b,8,737,,df,89.7,53.8,33.0,
1,hare,np,b,8,738,,gf,17.8,,7.6,
1,hare,np,b,8,739,,df,15.6,,,
1,hare,np,b,8,740,,gf,10.5,15.7,10.4,
1,hare,np,b,8,741,,gf,12.8,,,
1,hare,np,b,8,742,,gf,13.0,15.1,10.4,
1,hare,np,b,8,743,,gf,10.9,,,
1,hare,np,b,8,744,,gf,15.6,18.1,10.6,
1,hare,np,b,8,745,,rw,23.0,,,
1,hare,np,b,8,746,,gf,12.6,,9.1,
1,hare,np,b,8,747,,gf,18.3,,,
1,hare,np,b,8,748,,gf,14.9,17.0,12.1,
1,hare,np,b,8,749,,df,89.7,,,
1,hare,np,b,8,750,,gf,14.0,17.8,10.8,
1,hare,np,b,8,751,2,rw,19.4,,,
1,hare,np,b,8,752,3,to,13.6,15.4,11.0,
1,hare,np,b,8,753,,to,14.8,,,
1,hare,np,b,8,754,,gf,17.0,19.8,12.6,
1,hare,np,b,8,755,,to,16.2,,,
1,hare,np,b,8,756,,to,15.5,,6.3,
1,hare,np,b,8,757,,gf,17.3,,,
1,hare,np,b,8,758,4,to,15.4,16.1,7.5,
1,hare,np,b,8,759,,gf,17.4,,,
1,hare,np,b,8,760,,gf,18.8,20.7,16.8,
1,hare,np,b,8,761,5,to,17.7,,,
1,hare,np,b,8,762,5,to,17.3,15.6,9.5,
1,hare,np,b,8,763,6,to,12.4,,,
1,hare,np,nb,1,3893,1,to,17.2,,4.6,
1,hare,np,nb,1,3894,1,to,20.6,,5.4,
1,hare,np,nb,1,3895,,rw,114.9,,12.7,
1,hare,np,nb,1,3896,,gf,10.4,,5.6,
1,hare,np,nb,1,3897,,rw,28.9,,5.3,
1,hare,np,nb,1,3898,,df,128.2,,20.7,
1,hare,np,nb,1,3899,2,rw,24.6,,3.0,
1,hare,np,nb,1,3901,3,rw,52.0,,7.0,
1,hare,np,nb,1,3900,3,rw,44.2,,1.5,
1,hare,np,nb,1,3902,,rw,13.0,,5.6,
1,hare,np,nb,1,3903,4,rw,22.9,,7.5,
1,hare,np,nb,1,3904,4,rw,40.0,,6.5,
1,hare,np,nb,1,3905,4,rw,119.8,,13.2,
1,hare,np,nb,1,3906,,rw,19.1,,4.4,
1,hare,np,nb,1,3907,5,rw,127.6,,8.4,
1,hare,np,nb,1,3908,5,rw,17.6,,3.1,
1,hare,np,nb,1,3909,6,to,10.7,,3.6,split at bh
1,hare,np,nb,1,3910,6,to,11.3,,3.8,split at bh
1,hare,np,nb,11,3778,,gf,14.2,,6.4,
1,hare,np,nb,11,3779,,to,14.0,,1.7,
1,hare,np,nb,11,3780,,gf,18.4,,11.1,
1,hare,np,nb,11,3781,,gf,17.4,,8.8,
1,hare,np,nb,11,3782,,gf,17.3,,12.8,
1,hare,np,nb,11,3783,,gf,28.5,,9.4,
1,hare,np,nb,11,3784,,gf,17.1,,9.6,
1,hare,np,nb,11,3785,,df,15.3,,10.6,
1,hare,np,nb,11,3786,,gf,11.2,,9.9,
1,hare,np,nb,11,3787,,gf,20.4,,7.0,
1,hare,np,nb,11,3788,,rw,63.2,,22.3,
1,hare,np,nb,11,3789,1,to,31.1,,7.0,
1,hare,np,nb,11,3790,1,to,14.7,,2.0,
1,hare,np,nb,11,3791,,df,45.3,38.9,27.6,
1,hare,np,nb,11,3792,,gf,12.9,,7.0,
1,hare,np,nb,11,3793,,rw,76.0,,11.9,"merge, estimated from 1/2"
1,hare,np,nb,11,3794,,gf,15.3,,7.1,
1,hare,np,nb,11,3800,,rw,30.0,,11.9,"merge, estimated from 1/2"
1,hare,np,nb,11,3795,,rw,41.3,,10.5,
1,hare,np,nb,11,3796,,rw,110.5,55.6,25.8,
1,hare,np,nb,11,3797,2,rw,10.3,,0.5,
1,hare,np,nb,11,3798,2,rw,16.6,,5.1,
1,hare,np,nb,11,3799,,gf,17.0,,5.7,lean
1,hare,np,nb,5,3882,,rw,110.0,,9.1,
1,hare,np,nb,5,3883,1,to,32.5,,5.6,
1,hare,np,nb,5,3884,2,rw,25.8,,5.0,
1,hare,np,nb,5,3885,2,rw,28.2,,2.5,
1,hare,np,nb,5,3886,2,rw,14.9,,1.0,
1,hare,np,nb,5,3887,,rw,90.8,,17.7,
1,hare,np,nb,5,3888,,rw,89.9,,19.7,
1,hare,np,nb,5,3889,,df,11.2,,9.9,
1,hare,np,nb,5,3890,,df,13.0,,8.5,
1,hare,np,nb,5,3891,,df,10.2,,7.8,
1,hare,np,nb,5,3892,,to,19.8,,12.4,1/2 of tree missing
1,hare,np,nb,6,3860,,gf,33.8,,4.1,
1,hare,np,nb,6,3862,,rw,107.2,,23.7,
1,hare,np,nb,6,3863,1,rw,44.4,,9.9,
1,hare,np,nb,6,3864,1,rw,22.9,,8.1,
1,hare,np,nb,6,3865,,rw,12.2,,5.5,
1,hare,np,nb,6,3866,,gf,14.4,,7.6,
1,hare,np,nb,6,3867,,gf,18.7,,10.6,
1,hare,np,nb,6,3868,,to,17.9,,3.1,
1,hare,np,nb,6,3871,,gf,11.6,,6.2,
1,hare,np,nb,6,3869,2,to,28.5,,8.1,
1,hare,np,nb,6,3872,2,to,20.9,,5.6,
1,hare,np,nb,6,3870,,rw,21.5,,10.3,
1,hare,np,nb,6,3873,,to,17.4,,4.6,
1,hare,np,nb,6,3874,,df,12.8,,8.9,
1,hare,np,nb,6,3875,,gf,23.3,,6.2,
1,hare,np,nb,6,3876,,to,10.0,,4.0,
1,hare,np,nb,6,3877,3,to,16.7,,4.3,
1,hare,np,nb,6,3878,,to,16.7,,2.3,
1,hare,np,nb,6,3879,,gf,19.1,,9.6,
1,hare,np,nb,6,3880,,to,15.2,,2.0,extreme lean
1,hare,np,nb,6,3881,,gf,67.2,,9.4,
1,hare,np,nb,8,871,1,to,29.5,,10.7,
1,hare,np,nb,8,872,1,to,14.9,,10.2,
1,hare,np,nb,8,873,1,to,14.9,,10.5,
1,hare,np,nb,8,874,1,to,10.5,,10.2,
1,hare,np,nb,8,875,2,rw,13.9,,5.9,large old clump stump 109 diameter
1,hare,np,nb,8,876,2,rw,29.1,,10.5,
1,hare,np,nb,8,877,2,rw,17.3,,6.4,
1,hare,np,nb,8,878,2,rw,28.7,,5.3,
1,hare,np,nb,8,879,3,to,32.8,,7.1,
1,hare,np,nb,8,880,3,to,23.2,,7.1,
1,hare,np,nb,8,881,,to,14.0,,3.3,
1,hare,np,nb,8,882,,to,11.7,,4.5,
1,hare,np,nb,8,883,,df,17.3,,13.8,
1,hare,np,nb,8,884,,to,22.7,,9.2,
1,hare,np,nb,8,885,4,to,18.1,,4.6,
1,hare,np,nb,8,889,4,to,15.2,,4.6,
1,hare,np,nb,8,890,5,to,28.6,,8.0,
1,hare,np,nb,8,891,6,rw,45.7,,13.0,clump out 35.7
1,hare,np,nb,8,892,6,rw,25.3,,13.7,
1,hare,np,nb,8,887,,df,13.2,,12.6,
1,hare,np,nb,8,893,,gf,12.4,,12.6,
1,hare,np,nb,8,888,,df,12.4,,12.8,
1,hare,np,nb,8,886,,gf,11.9,,8.6,
1,hare,np,nb,8,894,7,to,18.3,,9.4,
1,hare,np,nb,8,895,7,to,12.6,,12.7,
1,hare,np,nb,8,896,,df,13.0,,11.9,
1,hare,np,nb,8,897,,gf,11.6,,12.8,
1,hare,np,nb,8,898,,to,17.2,,6.6,
1,hare,np,nb,8,899,8,to,14.9,,6.5,
1,hare,np,nb,8,900,,df,17.4,,10.8,
1,hare,np,nb,8,3846,9,to,18.4,,10.3,
1,hare,np,nb,8,3847,,to,19.2,,7.0,
1,hare,np,nb,8,3859,9,to,10.3,,10.3,
1,hare,np,nb,8,3848,,to,19.5,,8.1,
1,hare,np,nb,8,3849,,rw,21.3,,11.6,
1,hare,np,nb,8,3850,10,to,15.8,,8.8,
1,hare,np,nb,8,3851,10,to,18.3,,10.2,
1,hare,np,nb,8,3852,11,to,23.4,,8.3,
1,hare,np,nb,8,3853,11,to,16.6,,11.8,
1,hare,np,nb,8,3854,11,to,13.2,,9.5,
1,hare,np,nb,8,3855,12,to,14.9,,8.9,
1,hare,np,nb,8,3856,13,to,14.8,,5.7,
1,hare,np,nb,8,3857,13,to,14.5,,7.6,
1,hare,np,nb,8,3858,,rw,55.8,,12.0,
1,bob,m,b,2,3462,,rw,75.9,,12.0,
1,bob,m,b,2,3461,,rw,20.4,,1.0,
1,bob,m,b,2,3463,,rw,80.8,,11.1,
1,bob,m,b,2,3464,,rw,49.6,,13.1,
1,bob,m,b,2,3465,,rw,18.8,,0.0,
1,bob,m,b,2,3466,,rw,70.5,,12.3,
1,bob,m,b,2,3467,,rw,19.6,,0.0,
1,bob,m,nb,2,3289,,df,123.9,,26.8,
1,bob,m,nb,2,3290,,gf,12.4,,0.2,
1,bob,m,nb,2,3291,,to,15.4,,0.3,
1,bob,m,nb,2,3299,,df,11.7,,0.3,
1,bob,np,b,10,3221,,to,20.8,,6.4,
1,bob,np,b,10,3222,,to,18.0,,5.6,
1,bob,np,b,10,3223,,df,96.5,,11.9,
1,bob,np,b,10,3224,,df,110.2,,15.0,
1,bob,np,b,10,3225,,to,21.2,,0.7,
1,bob,np,b,10,3226,,to,22.5,,3.4,
1,bob,np,b,10,3227,,to,27.4,,1.4,
1,bob,np,b,10,3228,,to,20.1,,3.4,
1,bob,np,b,10,3229,,to,10.3,,1.3,
1,bob,np,b,10,3230,,gf,12.9,,0.1,
1,bob,np,b,10,3231,1,rw,64.2,,27.5,merge
1,bob,np,b,10,3232,1,rw,73.0,,29.7,merge
1,bob,np,b,10,3233,,rw,50.0,,25.9,
1,bob,np,b,10,3234,,rw,26.3,,10.0,
1,bob,np,b,10,3235,,rw,22.8,,9.8,
1,bob,np,b,10,3236,,rw,18.1,,5.5,
1,bob,np,b,10,3237,,rw,37.9,,12.8,
1,bob,np,b,10,3238,,rw,42.3,,20.7,
1,bob,np,b,10,3239,2,rw,42.8,,8.2,merge
1,bob,np,b,10,3240,2,rw,59.8,,26.6,merge
1,bob,np,b,10,3241,3,rw,73.4,,15.4,merge
1,bob,np,b,10,3242,3,rw,97.4,,13.6,merge
1,bob,np,b,10,3243,,to,18.4,,2.6,
1,bob,np,b,10,3244,,to,13.6,,0.2,
1,camp8,m,nb,2,3267,,rw,29.1,,3.6,
1,camp8,m,nb,2,3268,1,rw,19.8,,3.8,
1,camp8,m,nb,2,3269,1,rw,21.0,,3.5,
1,camp8,m,nb,2,3270,,rw,15.3,,1.3,
1,camp8,m,nb,2,3271,,rw,43.7,,10.6,
1,camp8,m,nb,2,3272,,rw,33.1,,1.3,
1,camp8,m,nb,2,3273,,rw,10.7,,0.4,
1,camp8,m,nb,2,3274,,df,25.2,,8.6,
1,camp8,m,nb,2,3275,,gf,10.9,,1.7,
1,camp8,m,nb,2,3276,,df,12.4,,10.4,
1,camp8,m,nb,2,3277,,df,12.4,,5.1,
1,camp8,m,nb,2,3278,,gf,10.8,,3.8,
1,camp8,m,nb,2,3279,,gf,10.7,,1.7,
1,camp8,m,nb,2,3280,,df,20.2,,6.7,
1,camp8,m,nb,2,3281,,rw,70.3,,15.4,
1,camp8,m,nb,2,3282,,df,21.0,,5.6,
1,camp8,m,nb,2,3283,,gf,20.9,,3.1,
1,camp8,m,nb,2,3284,,df,15.8,,6.8,
1,camp8,m,nb,2,3285,,rw,26.3,,0.0,
1,camp8,m,nb,2,3286,,rw,10.9,,0.5,
1,camp8,m,nb,2,3287,,rw,71.4,,11.6,
1,camp8,np,b,6,3219,,df,10.4,,1.7,
1,camp8,np,b,6,3220,,df,10.7,,1.4,
1,camp8,np,b,6,3221,,df,11.6,,0.0,lean 45
1,camp8,np,b,6,3222,,df,10.9,,0.5,lean 45
1,camp8,np,b,6,3223,,rw,94.1,,16.4,
1,camp8,np,b,6,3224,,rw,19.6,,2.5,
1,camp8,np,b,6,3225,,rw,10.4,,2.6,
1,camp8,np,b,6,3226,,rw,14.9,,1.7,
1,camp8,np,b,6,3227,,rw,46.0,,1.8,
1,camp8,np,b,6,3228,,rw,69.3,,18.6,
1,camp8,np,b,6,3229,,rw,18.1,,1.6,
1,camp8,np,b,6,3230,,rw,88.2,,11.7,
1,camp8,np,b,6,3231,,df,11.2,,0.4,
1,dun,ls,b,11,3401,,hm,34.8,,11.2,
1,dun,ls,b,11,3402,,df,62.2,,17.2,
1,dun,ls,b,11,3403,,df,55.3,,19.9,
1,dun,ls,b,11,3404,,df,15.7,,7.2,
1,dun,ls,b,11,3405,,df,80.3,,21.2,
1,dun,ls,b,11,3406,,df,33.5,,11.2,
1,dun,ls,b,11,3407,,rw,17.9,,1.8,
1,dun,ls,b,11,3408,,rw,18.7,,3.2,
1,dun,ls,b,11,3409,,rw,27.9,,5.1,
1,dun,ls,b,11,3410,,rw,14.8,,1.6,
1,dun,ls,b,11,3411,,df,69.4,,26.2,
1,dun,ls,b,11,3412,,df,80.5,,22.4,
1,dun,ls,b,11,3413,,hm,33.3,,4.2,
1,dun,ls,b,11,3414,,df,60.2,,17.2,
1,dun,ls,b,11,3415,,to,14.8,,1.5,
1,dun,ls,b,11,3416,,to,14.1,,1.8,
1,dun,ls,b,11,3417,,to,19.8,,2.2,
1,dun,ls,b,11,3418,,to,17.7,,1.8,
1,fair,ls,b,6,3432,,wh,12.0,,3.2,
1,fair,ls,b,6,3433,,rw,23.9,,3.3,
1,fair,ls,b,6,3434,,to,14.0,,4.6,
1,fair,ls,b,6,3435,,to,11.2,,5.5,
1,fair,ls,b,6,3436,,wf,14.8,,4.8,
1,fair,ls,b,6,3437,,rw,79.4,,6.3,
1,fair,ls,b,6,3438,,to,16.6,,7.5,
1,fair,ls,b,6,3439,1,rw,32.8,,4.8,
1,fair,ls,b,6,3440,1,rw,84.5,,7.4,
1,fair,ls,b,6,3441,,rw,39.3,,6.9,
1,fair,ls,b,6,3443,,wh,9.71,,14.3,
1,fair,ls,b,6,3444,,wh,22.0,,6.2,
1,fair,ls,b,6,3445,,wh,27.5,,3.1,
1,fair,ls,b,6,3446,,wh,29.1,,1.6,
1,fair,ls,b,6,3447,,rw,35.8,,4.6,
1,fair,ls,b,6,3448,,rw,40.2,,1.5,
1,fair,ls,b,6,3449,,wf,28.3,,1.6,
1,fair,ls,b,6,3450,,df,64.9,,16.6,
1,fair,ls,b,6,3451,,to,10.7,,1.7,
1,fair,ls,b,6,3452,2,to,12.7,,3.1,
1,fair,ls,b,6,3453,2,to,12.9,,3.3,
1,fair,ls,b,6,3454,,to,17.8,,5.1,
1,fair,ls,b,6,3455,,wh,10.1,,4.5,
1,fair,ls,b,6,3456,,wh,14.2,,4.7,
1,fair,ls,b,6,3457,,to,13.8,,3.4,
1,fair,ls,b,7,3501,1,rw,42.2,,11.9,
1,fair,ls,b,7,3502,1,rw,52.5,,20.9,
1,fair,ls,b,7,3503,,rw,10.9,,0.4,
1,fair,ls,b,7,3504,,rw,17.7,,0.9,
1,fair,ls,b,7,3505,,rw,30.3,,21.8,
1,fair,ls,b,7,3506,,rw,15.4,,3.4,
1,fair,ls,b,7,3507,,rw,18.0,,4.0,
1,fair,ls,b,7,3508,,rw,25.6,,12.5,
1,fair,ls,b,7,3509,,rw,56.3,,18.8,
1,fair,ls,b,7,3510,,rw,28.1,,4.7,
1,fair,ls,b,7,3511,,rw,31.1,,9.7,
1,fair,ls,b,7,3512,,rw,12.3,,4.1,
1,fair,ls,b,7,3513,,rw,31.9,,3.6,
1,fair,ls,b,7,3514,,rw,31.4,,7.7,
1,fair,ls,b,7,3515,,hm,13.5,,3.4,
1,fair,ls,b,7,3516,,df,73.2,,25.6,
1,fair,ls,b,7,3517,,rw,60.1,,16.8,
1,fair,ls,b,7,3518,,to,20.8,,10.6,
1,fair,ls,b,7,3519,,to,14.4,,4.8,
1,fair,ls,b,7,3520,,df,75.9,,23.2,
1,fair,ls,b,7,3521,,hm,12.0,,6.4,
1,fair,ls,b,7,3522,,hm,10.7,,4.1,
1,fair,ls,b,7,3523,,rw,58.5,,11.8,
1,fair,ls,b,7,3524,,hm,31.8,,8.8,
1,fair,ls,b,7,3525,,rw,17.6,,9.1,
1,fair,ls,b,7,3526,,rw,15.9,,4.8,
1,fair,ls,b,7,3527,,rw,20.0,,7.6,
1,fair,ls,b,7,3528,,hm,23.3,,6.8,
1,fair,ls,b,7,3529,,rw,64.3,,14.6,
1,fair,ls,b,7,3530,,hm,16.3,,0.4,
1,fair,ls,b,7,3531,,gf,20.1,,4.1,
1,fair,ls,b,7,3532,2,rw,43.4,,12.0,
1,fair,ls,b,7,3533,2,rw,20.8,,3.1,
1,fair,ls,b,7,3534,3,rw,13.8,,3.7,
1,fair,ls,b,7,3535,3,rw,30.1,,6.1,
1,fair,ls,b,7,3536,,hm,17.1,,1.9,
1,fair,ls,b,7,3537,4,rw,44.5,,18.4,
1,fair,ls,b,7,3538,4,rw,16.9,,3.4,
1,fair,ls,b,7,3539,,hm,16.2,,2.2,
1,fair,ls,b,7,3540,,rw,24.8,,4.3,
1,fair,ls,b,7,3541,,rw,18.6,,1.5,
1,fair,m,b,2,3542,,rw,51.8,,18.1,
1,fair,m,b,2,3543,,rw,56.7,,14.8,
1,fair,m,b,2,3544,1,rw,52.5,,13.3,
1,fair,m,b,2,3545,1,rw,43.0,,5.4,
1,fair,m,b,2,3546,1,rw,18.5,,2.0,
1,fair,m,b,2,3547,,hm,16.9,,6.7,
1,fair,m,b,2,3548,,hm,20.8,,0.5,
1,fair,m,b,2,3549,,hm,33.5,,7.6,
1,fair,m,b,2,3550,,hm,11.2,,3.0,
1,fair,m,b,2,3551,,rw,78.5,,11.2,
1,fair,m,b,2,3552,,rw,61.9,,5.6,
1,fair,m,b,2,3553,,rw,35.2,,5.5,
1,fair,m,b,2,3554,,hm,33.4,,12.3,
1,fair,m,b,2,3555,,hm,25.3,,7.6,
1,fair,m,b,2,3556,,hm,25.5,,8.5,
1,fair,m,b,2,3557,,hm,28.9,,10.1,
1,fair,m,b,2,3558,,rw,24.5,,9.5,
1,fair,m,b,2,3559,,hm,39.3,,6.5,
1,fair,m,b,2,3560,,rw,23.5,,5.2,
1,fair,m,b,2,3561,,hm,31.9,,3.4,
1,fair,m,b,2,3562,,rw,27.9,,5.9,
1,fair,m,b,2,3563,,rw,17.7,,8.8,
1,fair,m,b,2,3564,,rw,42.1,,8.2,
1,fair,m,b,2,3565,,rw,19.4,,2.2,
1,fair,m,b,2,3566,,rw,51.5,,14.4,
1,fair,m,b,2,3567,,to,13.7,,0.6,
1,fair,m,b,2,3568,,rw,63.3,,5.8,
1,fair,m,b,2,3569,,rw,38.2,,7.5,
1,fair,m,b,2,3570,2,rw,27.9,,5.1,
1,fair,m,b,2,3571,2,rw,24.4,,2.7,
1,fair,m,b,2,3572,,hm,15.0,,4.4,
1,fair,m,b,2,3573,,rw,14.8,,1.8,
1,fair,m,nb,2,3378,,df,20.7,,10.6,
1,fair,m,nb,2,3379,,bp,60.0,,22.0,
1,fair,m,nb,2,3380,,hm,14.8,,0.7,
1,fair,m,nb,2,3381,1,to,10.9,,2.4,
1,fair,m,nb,2,3382,2,df,34.8,,16.5,
1,fair,m,nb,2,3383,2,hm,21.0,,6.0,
1,fair,m,nb,2,3384,1,to,12.9,,4.8,
1,fair,m,nb,2,3385,1,to,21.1,,8.5,
1,fair,m,nb,2,3386,,hm,41.2,,4.3,
1,fair,m,nb,2,3387,,to,12.6,,2.3,
1,fair,m,nb,2,3388,,df,15.2,,15.4,
1,fair,m,nb,2,3389,,rw,41.8,,16.3,
